Location Title,Latitude {N+/S-},Longitude {E+/W-},TimeZone {+/- GMT},Elevation {m}
LOCATION_Barrow W Post W Rogers Arpt  N_AK_USA_TMY3_700260,71.32,-156.62,-9.0,10.0
Number of Design Conditions,Title of Design Condition,,Design Stat,ColdestMonth,DB996,DB990,DP996,HR_DP996,DB_DP996,DP990,HR_DP990,DB_DP990,WS004c,DB_WS004c,WS010c,DB_WS010c,WS_DB996,WD_DB996,Design Stat,HottestMonth,DBR,DB004,WB_DB004,DB010,WB_DB010,DB020,WB_DB020,WB004,DB_WB004,WB010,DB_WB010,WB020,DB_WB020,WS_DB004,WD_DB004,DP004,HR_DP004,DB_DP004,DP010,HR_DP010,DB_DP010,DP020,HR_DP020,DB_DP020,EN004,DB_EN004,EN010,DB_EN010,EN020,DB_EN020,#Hrs_8-4_&_DB-12.8/20.6,Design Stat,WS010,WS025,WS050,WBmax,DBmin_mean,DBmax_mean,DBmin_stddev,DBmax_stddev,DBmin05years,DBmax05years,DBmin10years,DBmax10years,DBmin20years,DBmax20years,DBmin50years,DBmax50years
,,,Units,{},{°C},{°C},{°C},{},{°C},{°C},{},{°C},{m/s},{°C},{m/s},{°C},{m/s},{deg},Units,{},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{m/s},{deg},{°C},{},{°C},{°C},{},{°C},{°C},{},{°C},{kJ/kg},{°C},{kJ/kg},{°C},{kJ/kg},{°C},{},Units,{m/s},{m/s},{m/s},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C},{°C}
1,Climate Design Data 2013 ASHRAE Handbook,,Heating,1,-40,-37.4,-39.5,0.1,-35.5,-37.9,0.1,-34,15.7,-19.4,14.5,-20.1,3.7,230,Cooling,7,6.3,14.4,11.4,12.2,10.1,10.1,8.5,11.8,13.9,10.2,12.1,8.6,10.1,5.1,180,10.4,7.8,13,8.8,7,11.4,7.4,6.4,9.6,33.7,14.1,29.6,12,26.2,10,45,Extremes,14,12.2,11.1,18.4,-42.5,19.4,2.6,2.8,-44.4,21.4,-45.9,23,-47.4,24.6,-49.3,26.7
Number of Typical/Extreme Periods,Period Name,Period Type,Period Start Day,Period End Day,<repeat to # periods>
6,Summer - Week Nearest Max Temperature For Period,Extreme,8/10,8/16,Summer - Week Nearest Average Temperature For Period,Typical,6/22,6/28,Winter - Week Nearest Min Temperature For Period,Extreme,2/17,2/23,Winter - Week Nearest Average Temperature For Period,Typical,12/ 1,12/ 7,Autumn - Week Nearest Average Temperature For Period,Typical,10/20,10/26,Spring - Week Nearest Average Temperature For Period,Typical,4/19,4/25
Number of Ground Temperature Depths,Ground Temperature Depth {m},Soil Conductivity {W/m-K},Soil Density {kg/m3},Soil Specific Heat {J/kg-K},Jan {C},Feb{C},Mar {C},Apr {C},May {C},Jun {C},Jul {C},Aug {C},Sep {C},Oct {C},Nov {C},Dec {C},<repeat to Number of temperature depths>
3,.5,,,,-24.31,-25.53,-23.36,-19.97,-11.11,-4.27,0.34,1.74,-0.65,-5.96,-13.05,-19.64,2,,,,-19.81,-21.99,-21.54,-19.75,-13.82,-8.46,-4.17,-1.87,-2.36,-5.37,-10.26,-15.44,4,,,,-16.10,-18.33,-18.81,-18.14,-14.78,-11.17,-7.86,-5.56,-5.02,-6.32,-9.19,-12.70
Leap Year Observed?,Daylight Saving Start Date,Daylight Saving End Date,Number of Holidays,Holiday Name,Holiday Date,<repeat for # Holidays>
No,0,0,0
Comment Line #1
Custom/User Format -- WMO#700260; NREL TMY Data Set (2008); Period of Record 1973-2005 (Generally)
Comment Line #2
 -- Ground temps produced with a standard soil diffusivity of 2.3225760E-03 {m**2/day}
Number of Data Periods [DP],Number of Intervals per Hour,DP Name/Description,DP Start Day of Week,DP Start Day, DP End Day,<repeat to # Data Periods>
1,1,Data,Sunday,1/ 1,12/31
Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
1988/6/12,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.0,89,102400,501,1324,280,112,29,101,12300,2700,11300,3000,120,3.6,10,8,16.1,3050,9,'999999999,179,0.2350,0,88,999.000,999.0,99.0
1988/6/12,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,0.6,89,102400,601,1324,282,239,45,219,26200,4500,24200,6130,120,3.6,10,8,16.1,3050,9,'999999999,179,0.2350,0,88,999.000,999.0,99.0
1988/6/12,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102400,694,1324,278,147,50,121,16300,4900,13700,4050,150,3.6,10,8,16.1,2440,9,'999999999,179,0.2350,0,88,999.000,999.0,99.0
1988/6/12,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,0.6,89,102500,774,1324,288,156,57,123,17900,6000,14300,3270,170,2.6,10,9,11.3,790,9,'999999999,189,0.2350,0,88,999.000,999.0,99.0
1988/6/12,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,102500,834,1324,300,112,27,95,12500,2700,10800,3570,0,0.0,10,10,11.3,790,9,'999999999,189,0.2350,0,88,999.000,999.0,99.0
1988/6/12,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,1.1,93,102500,872,1324,297,133,3,131,16200,200,16100,6490,310,2.1,10,10,11.3,790,9,'999999999,189,0.2350,0,88,999.000,999.0,99.0
1988/6/12,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,1.1,93,102500,883,1324,297,252,3,250,29300,300,29100,10960,290,2.1,10,10,11.3,310,9,'999999999,200,0.2350,0,88,999.000,999.0,99.0
1988/6/12,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.6,92,102500,869,1324,294,257,8,252,29800,700,29300,10920,310,1.5,10,10,11.3,310,9,'999999999,200,0.2350,0,88,999.000,999.0,99.0
1988/6/12,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.6,92,102500,828,1324,294,181,7,176,21300,500,21000,8140,280,2.6,10,10,4.0,240,9,'999999999,189,0.2350,0,88,999.000,999.0,99.0
1988/6/12,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,765,1324,292,193,6,190,22500,500,22200,8300,290,2.6,10,10,6.4,270,9,'999999999,189,0.2350,0,88,999.000,999.0,99.0
1988/6/12,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,684,1324,292,185,2,184,21300,200,21200,7630,330,5.7,10,10,8.0,430,9,'999999999,179,0.2350,0,88,999.000,999.0,99.0
1988/6/12,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,590,1324,292,170,1,170,19300,100,19300,6640,330,3.6,10,10,9.7,430,9,'999999999,170,0.2350,0,88,999.000,999.0,99.0
1988/6/12,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,489,1324,292,86,2,85,10100,100,10000,3590,290,3.1,10,10,9.7,430,9,'999999999,160,0.2350,0,88,999.000,999.0,99.0
1988/6/12,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,389,1324,292,63,1,63,7400,0,7400,2580,290,2.6,10,10,8.0,310,9,'999999999,150,0.2350,0,88,999.000,999.0,99.0
1988/6/12,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,297,1324,292,41,0,41,4800,0,4800,1650,320,4.1,10,10,3.2,310,9,'999999999,150,0.2350,0,88,999.000,999.0,99.0
1988/6/12,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,218,1324,292,34,0,34,3900,0,3900,1300,330,4.1,10,10,8.0,1520,9,'999999999,139,0.2350,0,88,999.000,999.0,99.0
1988/6/12,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.6,100,102600,158,1324,290,42,0,42,4700,0,4700,1370,280,4.1,10,10,9.7,310,9,'999999999,129,0.2350,0,88,999.000,999.0,99.0
1988/6/13,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.6,100,102600,122,1324,276,35,5,34,3800,0,3800,1080,300,3.1,10,8,6.4,60,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,102600,110,1324,275,27,6,26,3000,0,3000,870,350,2.6,10,8,1.6,6100,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,102500,125,1324,275,27,3,27,3100,0,3100,920,30,3.6,10,8,3.2,6100,9,'999999999,110,0.1710,0,88,999.000,999.0,99.0
1988/6/13,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,102500,164,1324,289,36,33,32,4000,2100,3800,670,60,2.6,10,10,11.3,6100,9,'999999999,110,0.1710,0,88,999.000,999.0,99.0
1988/6/13,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.6,100,102600,226,1324,290,44,10,42,5000,200,5000,1550,260,3.1,10,10,0.8,120,9,'999999999,110,0.1710,0,88,999.000,999.0,99.0
1988/6/13,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.6,100,102500,307,1324,290,67,1,67,7600,0,7600,2480,250,3.6,10,10,0.4,120,9,'999999999,110,0.1710,0,88,999.000,999.0,99.0
1988/6/13,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.6,100,102500,401,1324,290,81,0,81,9300,0,9300,3200,230,2.1,10,10,0.2,120,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102500,502,1324,292,103,3,102,12000,200,11900,4200,170,3.1,10,10,6.4,7620,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,1.1,96,102500,602,1324,295,146,6,144,16900,400,16700,5960,200,2.1,10,10,11.3,2130,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,102500,695,1324,291,244,126,177,26900,13100,20100,4480,140,2.6,10,9,11.3,2130,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,102500,774,1324,275,418,345,216,45400,36600,23900,5180,140,3.1,10,5,11.3,77777,9,'999999999,120,0.1710,0,88,999.000,999.0,99.0
1988/6/13,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,1.7,89,102400,835,1324,280,434,259,271,46800,27600,29300,7040,150,3.6,10,6,11.3,7620,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,4.4,2.2,86,102400,872,1324,276,575,527,228,61300,54400,25400,5910,160,3.1,10,2,11.3,77777,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,4.4,2.2,86,102400,884,1324,272,590,631,168,62100,63800,19500,4390,160,3.6,5,1,11.3,77777,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,4.4,2.8,89,102300,869,1324,273,579,618,173,60800,62200,19800,4410,180,4.1,5,1,11.3,77777,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,2.8,96,102300,829,1324,304,221,3,219,25700,300,25500,9630,170,4.1,10,10,0.4,60,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,3.3,100,102300,767,1324,279,412,368,199,43700,37600,21900,4580,140,4.1,5,5,0.8,77777,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,2.2,96,102300,685,1324,293,251,112,193,27600,11600,21600,4860,150,4.1,9,9,1.6,1520,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,2.8,96,102200,591,1324,304,107,7,104,12600,500,12400,4580,160,3.1,10,10,6.4,310,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,2.2,93,102200,491,1324,303,127,7,125,14500,500,14300,4840,150,3.6,10,10,8.0,310,9,'999999999,129,0.1710,0,88,999.000,999.0,99.0
1988/6/13,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,2.8,96,102200,391,1324,304,114,2,114,12800,100,12800,4030,120,2.1,10,10,9.7,340,9,'999999999,139,0.1710,0,88,999.000,999.0,99.0
1988/6/13,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,2.2,96,102100,298,1324,286,70,49,59,7800,4100,6900,1280,100,3.1,8,8,11.3,310,9,'999999999,139,0.1710,0,88,999.000,999.0,99.0
1988/6/13,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.7,93,102100,219,1324,300,49,37,43,5400,2800,4900,1120,110,4.1,10,10,11.3,150,9,'999999999,139,0.1710,0,88,999.000,999.0,99.0
1988/6/13,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102100,159,1324,258,53,128,37,5600,7000,4700,670,110,4.1,5,1,16.1,77777,9,'999999999,139,0.1710,0,88,999.000,999.0,99.0
1988/6/14,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102100,123,1324,270,34,16,33,3800,1000,3700,780,80,3.6,8,6,16.1,3050,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,102000,111,1324,270,34,22,32,3700,1300,3600,740,90,3.6,9,6,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,102000,126,1324,275,23,10,22,2500,600,2500,560,70,2.6,9,8,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.6,92,102000,165,1324,276,60,59,52,6400,3600,5900,1090,80,3.1,9,7,16.1,3960,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.6,92,101900,227,1324,276,69,43,62,7600,3300,7000,1520,80,3.1,9,7,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.7,93,101900,308,1324,281,92,60,78,10100,5100,8900,2020,70,3.1,9,7,16.1,3960,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,101800,402,1324,275,182,295,92,19100,26200,11200,1710,100,3.1,7,5,16.1,3960,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,1.1,93,101800,502,1324,297,87,4,85,10200,200,10100,3630,110,4.1,10,10,11.3,1520,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,1.7,89,101800,602,1324,303,163,5,161,18700,400,18500,6470,110,4.1,10,10,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.9,1.7,86,101800,695,1324,291,358,265,219,38300,27700,23800,5070,120,3.1,10,8,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.9,1.7,86,101800,775,1324,291,358,243,215,38800,25800,23700,5150,90,2.6,10,8,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,6.1,2.8,80,101700,835,1324,296,449,395,199,48100,40700,22400,4880,110,2.6,10,7,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,6.1,3.3,83,101700,873,1324,308,321,61,281,35400,6200,31300,9630,80,3.1,10,9,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,4.4,2.2,86,101700,885,1324,299,367,60,326,40300,6100,36200,10960,20,4.1,10,9,11.3,1520,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,5.0,2.2,83,101700,870,1324,302,368,124,287,40400,13100,31800,8230,30,4.1,10,9,11.3,2130,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,5.0,2.8,86,101700,830,1324,288,499,490,192,53800,50500,22100,4670,50,4.6,7,6,16.1,6100,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.9,1.7,86,101700,767,1324,283,415,433,164,44900,44300,19200,3710,30,6.2,8,6,16.1,6100,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,1.1,86,101700,686,1324,275,389,456,152,41700,46000,17800,3220,30,5.7,7,4,16.1,6100,9,'999999999,150,0.1080,0,88,999.000,999.0,99.0
1988/6/14,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.9,2.2,89,101700,592,1324,279,282,346,127,30200,34100,15000,2520,40,5.7,7,4,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,3.3,1.7,89,101600,492,1324,276,249,299,138,26600,29000,15800,2820,50,5.7,10,4,16.1,77777,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,101700,392,1324,273,181,261,104,19300,23400,12400,2040,50,5.7,10,4,16.1,77777,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,101700,299,1324,275,118,172,79,12500,13700,9400,1510,40,5.7,8,5,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,101600,220,1324,278,80,72,68,8600,5100,7800,1450,40,5.7,8,6,16.1,6100,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/14,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.8,1.1,89,101600,161,1324,285,29,30,26,3300,1900,3100,540,40,5.7,8,8,16.1,3050,9,'999999999,139,0.1080,0,88,999.000,999.0,99.0
1988/6/15,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,0.6,89,101600,124,1324,282,35,31,32,3800,2000,3600,760,40,6.2,8,8,16.1,3050,9,'999999999,129,0.0750,0,88,999.000,999.0,99.0
1988/6/15,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.0,89,101600,112,1324,280,20,12,19,2200,700,2100,480,50,6.2,8,8,16.1,3050,9,'999999999,129,0.0750,0,88,999.000,999.0,99.0
1988/6/15,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,0.0,89,101600,126,1324,280,34,39,30,3700,2100,3500,620,50,6.2,8,8,16.1,3050,9,'999999999,129,0.0750,0,88,999.000,999.0,99.0
1988/6/15,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,101500,166,1324,289,34,5,34,3900,0,3900,1200,50,6.7,10,10,16.1,3050,9,'999999999,129,0.0750,0,88,999.000,999.0,99.0
1988/6/15,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,101500,228,1324,271,64,50,56,7100,3700,6500,1190,60,6.7,10,7,1.2,1220,9,'999999999,120,0.0750,0,88,999.000,999.0,99.0
1988/6/15,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,101500,308,1324,289,89,52,77,9800,4400,8700,2000,60,6.2,10,10,0.8,60,9,'999999999,120,0.0750,0,88,999.000,999.0,99.0
1988/6/15,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,101500,402,1324,281,127,72,105,13900,6500,11900,2840,60,6.7,10,9,0.8,60,9,'999999999,120,0.0750,0,88,999.000,999.0,99.0
1988/6/15,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,0.6,0.0,96,101500,503,1324,275,129,10,125,14700,700,14400,4900,60,6.2,10,8,1.2,1520,9,'999999999,110,0.0750,0,88,999.000,999.0,99.0
1988/6/15,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,101500,603,1324,292,143,6,141,16600,400,16400,5870,60,6.7,10,10,1.6,60,9,'999999999,110,0.0750,0,88,999.000,999.0,99.0
1988/6/15,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,101500,696,1324,292,180,6,177,20800,500,20600,7490,70,6.7,10,10,1.2,60,9,'999999999,110,0.0750,0,88,999.000,999.0,99.0
1988/6/15,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,101500,775,1324,292,204,4,201,23600,300,23400,8720,70,6.7,10,10,1.2,90,9,'999999999,100,0.0750,0,88,999.000,999.0,99.0
1988/6/15,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,1.1,96,101500,836,1324,295,235,9,230,27300,800,26900,10020,70,7.2,10,10,1.2,120,9,'999999999,100,0.0750,0,88,999.000,999.0,99.0
1988/6/15,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,1.1,96,101400,873,1324,295,245,6,241,28500,500,28200,10620,80,7.7,10,10,1.2,120,9,'999999999,100,0.0750,0,88,999.000,999.0,99.0
1988/6/15,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,2.2,1.1,93,101400,885,1324,297,259,8,253,30000,700,29500,11070,80,7.7,10,10,1.2,120,9,'999999999,89,0.0750,0,88,999.000,999.0,99.0
1988/6/15,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,1.1,96,101400,871,1324,295,262,4,259,30300,400,30000,11160,70,7.2,10,10,1.2,120,9,'999999999,89,0.0750,0,88,999.000,999.0,99.0
1988/6/15,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.7,1.1,96,101400,831,1324,295,260,5,257,29900,400,29600,10790,70,7.2,10,10,1.2,150,9,'999999999,89,0.0750,0,88,999.000,999.0,99.0
1988/6/15,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,101400,768,1324,292,260,0,260,29500,0,29500,10340,70,7.7,10,10,1.2,150,9,'999999999,89,0.0750,0,88,999.000,999.0,99.0
1988/6/15,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9,1.1,0.6,96,101300,687,1324,292,225,1,225,25500,100,25500,8770,70,7.2,10,10,1.2,150,9,'999999999,80,0.0750,0,88,999.000,999.0,99.0
